date,mean_temp,mean_sal,mean_do,mean_turb,pred_tss
2010-09-11,29.315625,35.85520833333333,5.063541666666667,14.729166666666666,37.63805422494381
2010-09-12,29.389583333333334,35.66354166666667,4.983333333333333,17.697916666666668,43.019730577452556
2010-09-13,29.208333333333332,35.41770833333334,4.770833333333333,21.822916666666668,50.497428246201544
2010-09-14,29.053125,35.34166666666667,5.064583333333333,29.583333333333332,64.5653190624086
2010-09-15,28.73010752688172,35.40537634408602,4.993548387096774,38.96774193548387,81.57714217195746
2010-09-16,28.470526315789474,35.456842105263156,4.935789473684211,41.56842105263158,86.29158875897797
2010-09-17,28.416304347826088,35.38804347826087,4.859782608695652,40.97826086956522,85.22176101955887
2010-09-18,28.408333333333335,35.659375,4.972916666666666,63.895833333333336,126.76616785245702
2010-09-19,28.079166666666666,35.864583333333336,5.194791666666666,32.46875,69.79593081554867
2010-09-20,27.955913978494625,36.23763440860215,5.001075268817204,29.870967741935484,65.08673558281012
2010-09-21,28.295833333333334,36.079166666666666,4.963541666666667,32.15625,69.22943856791618
2010-09-22,28.051063829787235,36.07021276595745,5.2042553191489365,42.297872340425535,87.61391995757259
2010-09-23,27.269473684210528,36.590526315789475,5.366315789473684,18.357894736842105,44.21612245061045
2010-09-24,26.760416666666668,37.06458333333333,5.4625,13.8125,35.97634363188848
2010-09-25,26.791666666666668,37.14375,5.2625,11.71875,32.180845572750734
2010-09-26,26.90625,37.1,5.257291666666666,12.572916666666666,33.72925771627956
2010-09-27,26.815625,36.985416666666666,5.141666666666667,14.864583333333334,37.88353419891789
2010-09-28,26.55625,36.84583333333333,5.191666666666666,12.614583333333334,33.8047900159639
2010-09-29,25.948958333333334,36.8125,5.383333333333334,11.916666666666666,32.539623996251315
2010-09-30,25.614583333333332,36.734375,5.421875,13.916666666666666,36.16517438109931
2010-10-01,25.495833333333334,36.70625,5.513541666666667,12.260416666666666,33.162765468647066
2010-10-02,24.838541666666668,36.61145833333333,5.65625,11.885416666666666,32.48297477148807
2010-10-03,24.096875,36.364583333333336,5.834375,10.479166666666666,29.93375965714182
2010-10-04,23.705208333333335,36.41354166666667,5.935416666666667,11.916666666666666,32.539623996251315
2010-10-05,24.038541666666667,36.376041666666666,6.067708333333333,8.958333333333334,27.17683071866366
2010-10-06,23.91979166666667,36.20625,6.308333333333334,6.916666666666667,23.475748034131332
2010-10-07,23.726041666666667,36.06875,6.247916666666667,7.322916666666667,24.212187956053583
2010-10-08,24.060416666666665,36.083333333333336,6.289583333333334,6.28125,22.32388046394525
2010-10-09,24.63125,36.109375,6.282291666666667,8.5625,26.459273871662496
2010-10-10,25.075,36.19375,6.128125,3.9791666666666665,18.15072090638584
2010-10-11,25.28125,36.25729166666667,5.813541666666667,8.84375,26.969116894531744
2010-10-12,25.425,36.36145833333333,5.667708333333334,7.65625,24.816446353528246
2010-10-13,25.590625,36.532291666666666,5.682291666666667,2.8229166666666665,16.054699590145592
2010-10-14,25.536458333333332,36.51875,5.839583333333334,6.354166666666667,22.456061988392833
2010-10-15,24.74375,36.639583333333334,6.057291666666667,0.8854166666666666,12.542447654824098
2010-10-16,24.042708333333334,36.68958333333333,6.095833333333333,-0.08333333333333333,10.786321687163351
2010-10-17,23.672916666666666,36.6375,5.9625,0.8541666666666666,12.485798430060848
2010-10-18,23.545833333333334,36.5875,5.877083333333333,0.7083333333333334,12.221435381165682
2010-10-19,23.553125,36.575,5.695833333333334,5.604166666666667,21.096480594074833
2010-10-20,23.758333333333333,36.60520833333334,5.65,8.3125,26.006080073556497
2010-10-21,23.948958333333334,36.598958333333336,5.725,1.8020833333333333,14.204158247879429
2010-10-22,24.059375,36.577083333333334,5.745833333333334,0.84375,12.466915355139765
2010-10-23,24.208333333333332,36.67604166666667,5.998958333333333,2.90625,16.20576418951426
2010-10-24,24.50315789473684,36.654736842105265,5.9936842105263155,4.526315789473684,19.14257926276695
2010-10-25,24.902105263157896,36.59368421052632,5.906315789473684,41.98947368421052,87.05486252420911
2010-10-26,24.566666666666666,36.88854166666667,5.853125,16.291666666666668,40.47051546310631
2010-10-27,24.559375,37.295833333333334,5.88125,12.625,33.82367309088498
2010-10-28,24.991666666666667,37.31458333333333,5.798958333333333,14.989583333333334,38.11013109797089
2010-10-29,24.21875,37.32395833333333,6.182291666666667,12.9375,34.39016533851748
2010-10-30,23.194791666666667,37.37083333333333,6.483333333333333,12.4375,33.483777742305485
2010-10-31,22.99375,37.425,6.315625,10.395833333333334,29.782695057773157
2010-11-01,22.779166666666665,37.452083333333334,6.10625,11.635416666666666,32.02978097338207
2010-11-02,22.511458333333334,37.233333333333334,6.0375,9.760416666666666,28.630827487587073
2010-11-03,22.611458333333335,37.020833333333336,5.961458333333334,12.208333333333334,33.06835009404165
2010-11-04,22.463541666666668,36.91770833333333,5.670833333333333,12.760416666666666,34.069153064859066
2010-11-05,20.903125,36.32395833333333,6.154166666666667,13.302083333333334,35.0510729607554
2010-11-06,19.292708333333334,35.532291666666666,6.619791666666667,12.260416666666666,33.162765468647066
2010-11-07,18.341666666666665,35.90416666666667,7.1875,11.364583333333334,31.538821025433904
2010-11-08,16.68,37.02,7.093333333333334,7.466666666666667,24.47277438996453
2010-11-09,19.376923076923077,36.705128205128204,7.471794871794872,6.358974358974359,22.464777253741026
2010-11-10,19.5375,36.61354166666667,7.234375,5.083333333333333,20.15232684802067
2010-11-11,20.096875,36.65,7.192708333333333,4.458333333333333,19.01934235275567
2010-11-12,20.085416666666667,36.645833333333336,7.191666666666666,3.4895833333333335,17.263216385094925
2010-11-13,19.758333333333333,36.630208333333336,7.092708333333333,4.114583333333333,18.39620088035992
2010-11-14,19.573958333333334,36.581250000000004,6.99375,3.96875,18.131837831464757
